,latency,x_pos,z_pos,x_conv,z_conv,nodeNr,in_nodeRadius,neighbours,num_neighbours,closest_to_nodeCentroid,node_1st_half,time_diff,time_diff_normalized,distance_to_next,distance_difference
2672,406.708,-177.98,-103.4,66.2225,44.184999999999995,45.0,1,"[30, 43, 58, 59]",4.0,0,1,3.0089999999999577,0.15429977949848528,16.12631147660752,0.13788582233137525
2673,406.819,-177.45,-103.22,66.355,44.23,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.8979999999999677,0.14860776370442394,16.26624449629909,0.139933019691572
2674,406.93,-176.92,-103.06,66.48750000000001,44.269999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.7869999999999777,0.1429157479103626,16.404650601655764,0.13840610535667253
2675,407.041,-176.39,-102.91,66.62,44.3075,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.6759999999999877,0.13722373211630126,16.542354995194962,0.13770439353919883
2676,407.152,-175.85,-102.77,66.755,44.3425,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.5649999999999977,0.13153171632223992,16.681818252004767,0.13946325680980465
2677,407.277,-175.3,-102.67,66.8925,44.36749999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.4399999999999977,0.12512178862622433,16.821572500598506,0.1397542485937393
2678,407.383,-174.7,-102.57,67.0425,44.3925,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.334000000000003,0.11968616994000339,16.973641563855967,0.1520690632574606
2679,407.495,-174.15,-102.51,67.18,44.4075,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.22199999999998,0.11394287472437221,17.1119573257922,0.13831576193623363
2680,407.606,-173.6,-102.45,67.3175,44.4225,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.11099999999999,0.10825085893031089,17.25027308772842,0.13831576193621942
2681,407.717,-173.05,-102.38,67.455,44.44,45.0,1,"[30, 43, 58, 59]",4.0,0,1,2.0,0.10255884313624955,17.388882250484713,0.13860916275629265
2682,407.828,-172.5,-102.31,67.5925,44.457499999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.88900000000001,0.09686682734218821,17.527491413241005,0.13860916275629265
2683,407.94,-171.94,-102.25,67.7325,44.4725,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.7769999999999868,0.09112353212655705,17.668292691644293,0.1408012784032877
2684,408.051,-171.39,-102.2,67.87,44.485,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.6659999999999968,0.08543151633249571,17.80635970435914,0.13806701271484556
2685,408.162,-170.84,-102.15,68.0075,44.497499999999995,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.5550000000000068,0.07973950053843437,17.944426717073966,0.1380670127148278
2686,408.274,-170.29,-102.11,68.14500000000001,44.50749999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.4429999999999836,0.07399620532280321,18.082289873863605,0.13786315678963845
2687,408.385,-169.74,-102.05,68.2825,44.522499999999994,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.3319999999999936,0.06830418952874187,18.220605635799824,0.13831576193621942
2688,408.496,-169.18,-101.98,68.4225,44.53999999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.2210000000000036,0.06261217373468053,18.36169514639505,0.14108951059522568
2689,408.606,-168.62,-101.91,68.5625,44.5575,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.11099999999999,0.05697143736218611,18.502784656990276,0.14108951059522568
2690,408.717,-168.07,-101.84,68.7,44.574999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,1,1.0,0.051279421568124775,18.64139381974657,0.13860916275629265
2691,408.829,-167.51,-101.76,68.84,44.595,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.8879999999999768,0.04553612635249361,18.782815175983878,0.14142135623730923
2692,408.939,-166.96,-101.69,68.97749999999999,44.6125,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.7779999999999632,0.03989538997999918,18.921424338740156,0.13860916275627844
2693,409.05,-166.41,-101.63,69.11500000000001,44.6275,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.6669999999999732,0.03420337418593785,19.059740100676404,0.13831576193624784
2694,409.272,-165.36,-101.51,69.3775,44.6575,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.4449999999999932,0.022819342597815175,19.32394882498352,0.2642087243071174
2695,409.384,-164.75,-101.44,69.53,44.675,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.33299999999997,0.01707604738218401,19.477449639313612,0.15350081433009066
2696,409.495,-164.2,-101.37,69.6675,44.692499999999995,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.22199999999998,0.011384031588122673,19.616058802069904,0.13860916275629265
2697,409.605,-163.7,-101.32,69.7925,44.705,45.0,1,"[30, 43, 58, 59]",4.0,0,1,0.11199999999996635,0.0057432952156282495,19.741682247333916,0.12562344526401148
2698,409.717,-163.09,-101.33,69.945,44.7025,45.0,1,"[30, 43, 58, 59]",4.0,1,1,18.124000000000024,0.0,0.0,-19.741682247333916
2699,409.828,-162.55,-101.41,70.08,44.6825,45.0,1,"[30, 43, 58, 59]",4.0,0,0,18.013000000000034,0.9938755241668511,0.13647344063956734,0.13647344063956734
2700,409.938,-162.07,-101.56,70.2,44.644999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.90300000000002,0.9878062237916573,0.26219635024637367,0.12572290960680632
2701,410.05,-161.53,-101.84,70.33500000000001,44.574999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.790999999999997,0.9816265725005503,0.41426541350383383,0.15206906325746017
2702,410.272,-160.55,-102.36,70.58,44.44499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.569000000000017,0.9693776208342526,0.6916189784709997,0.2773535649671659
2703,410.383,-160.05,-102.61,70.705,44.38249999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.458000000000027,0.9632531450011037,0.8313732270647366,0.13975424859373686
2704,410.494,-159.54,-102.84,70.83250000000001,44.324999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.34699999999998,0.9571286691679517,0.9712392343717401,0.1398660073070035
2705,410.606,-159.03,-103.04,70.96000000000001,44.27499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.235000000000014,0.9509490178768479,1.1081926936197628,0.1369534592480227
2706,410.717,-158.51,-103.23,71.09,44.22749999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.124000000000024,0.944824542043699,1.2465987989764225,0.13840610535665965
2707,410.828,-158.0,-103.42,71.2175,44.17999999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,17.013000000000034,0.9387000662105501,1.3826594472182978,0.13606064824187536
2708,410.938,-157.53,-103.58,71.33500000000001,44.14,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.90300000000002,0.9326307658353563,1.5067813630913658,0.12412191587306798
2709,411.05,-156.94,-103.76,71.4825,44.095,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.790999999999997,0.9264511145442493,1.6609930682242717,0.15421170513290594
2710,411.161,-156.41,-103.92,71.61500000000001,44.05499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.680000000000007,0.9203266387111004,1.7993991735809447,0.13840610535667297
2711,411.382,-155.33,-104.2,71.88499999999999,43.985,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.459000000000003,0.9081328625027577,2.0783256872005524,0.27892651361960774
2712,411.494,-154.79,-104.33,72.02000000000001,43.9525,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.34699999999998,0.9019532112116507,2.2171826279705593,0.13885694077000688
2713,411.605,-154.24,-104.46,72.1575,43.92,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.23599999999999,0.8958287353785019,2.358471339479996,0.14128871150943656
2714,411.716,-153.7,-104.61,72.2925,43.88249999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.125,0.889704259545353,2.4985829021720236,0.14011156269202774
2715,411.827,-153.16,-104.76,72.42750000000001,43.845,45.0,1,"[30, 43, 58, 59]",4.0,0,0,16.01400000000001,0.8835797837122042,2.638694464864048,0.14011156269202418
2716,411.938,-152.62,-104.92,72.5625,43.80499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.90300000000002,0.8774553078790553,2.779495743267328,0.14080127840328016
2717,412.048,-152.09,-105.07,72.695,43.7675,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.793000000000006,0.8713860075038615,2.917200136806524,0.13770439353919617
2718,412.16,-151.56,-105.22,72.8275,43.73,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.680999999999983,0.8652063562127545,3.054904530345736,0.1377043935392117
2719,412.271,-151.04,-105.4,72.95750000000001,43.684999999999995,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.569999999999993,0.8590818803796056,3.1924726952677216,0.13756816492198576
2720,412.382,-150.51,-105.57,73.09,43.6425,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.459000000000003,0.8529574045464567,3.3316218957684716,0.13914920050074997
2721,412.615,-149.37,-105.77,73.375,43.5925,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.225999999999999,0.8401015228426384,3.6209746216930734,0.2893527259246018
2722,412.725,-148.82,-105.82,73.5125,43.58,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.115999999999985,0.8340322224674446,3.759041634407917,0.13806701271484378
2723,412.837,-148.27,-105.86,73.65,43.56999999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,15.004000000000019,0.8278525711763407,3.8969047911975427,0.13786315678962557
2724,412.947,-147.72,-105.92,73.7875,43.55499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.894000000000005,0.8217832708011469,4.035220553133762,0.13831576193621897
2725,413.06,-147.17,-106.0,73.92500000000001,43.535,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.781000000000006,0.8155484440520849,4.17416748544968,0.13894693231591848
2726,413.172,-146.62,-106.1,74.0625,43.51,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.668999999999983,0.809368792760978,4.313921734043405,0.1397542485937251
2727,413.283,-146.08,-106.22,74.19749999999999,43.48,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.557999999999993,0.803244316927829,4.45221490090279,0.13829316685938497
2728,413.394,-145.54,-106.36,74.33250000000001,43.44499999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.447000000000003,0.7971198410946801,4.591678157712623,0.13946325680983307
2729,413.506,-145.01,-106.5,74.465,43.41,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.335000000000036,0.7909401898035764,4.728722858449274,0.13704470073665043
2730,413.616,-144.47,-106.66,74.6,43.37,45.0,1,"[30, 43, 58, 59]",4.0,0,0,14.225000000000023,0.7848708894283825,4.869524136852552,0.14080127840327794
2731,413.949,-142.9,-107.21,74.9925,43.2325,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.891999999999996,0.7664974619289328,5.285411741861416,0.415887605008864
2732,414.06,-142.39,-107.41,75.12,43.1825,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.781000000000006,0.760372986095784,5.4223652011094385,0.13695345924802282
2733,414.172,-141.88,-107.62,75.2475,43.129999999999995,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.668999999999983,0.754193334804677,5.560251023440814,0.13788582233137525
2734,414.282,-141.37,-107.84,75.375,43.074999999999996,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.559000000000026,0.7481240344294863,5.6991079642108,0.138856940769986
2735,414.394,-140.86,-108.05,75.5025,43.022499999999994,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.447000000000003,0.7419443831383792,5.836993786542175,0.13788582233137525
2736,414.505,-140.34,-108.26,75.6325,42.97,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.336000000000013,0.7358199073052304,5.977194535470268,0.14020074892809298
2737,414.617,-139.84,-108.49,75.7575,42.912499999999994,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.22399999999999,0.7296402560141234,6.11478541452844,0.13759087905817236
2738,414.728,-139.35,-108.74,75.88,42.849999999999994,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.113,0.7235157801809745,6.252308139923193,0.13752272539475285
2739,414.839,-138.87,-109.01,76.0,42.7825,45.0,1,"[30, 43, 58, 59]",4.0,0,0,13.00200000000001,0.7173913043478257,6.389989838053339,0.1376816981301454
2740,414.949,-138.4,-109.3,76.1175,42.709999999999994,45.0,1,"[30, 43, 58, 59]",4.0,0,0,12.891999999999996,0.7113220039726318,6.528056850768188,0.1380670127148491
2741,415.061,-137.95,-109.61,76.23,42.63249999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,12.78000000000003,0.7051423526815279,6.664667611691328,0.13661076092314062
2742,415.172,-137.5,-109.94,76.3425,42.55,45.0,1,"[30, 43, 58, 59]",4.0,0,0,12.668999999999983,0.699017876848376,6.804175675974361,0.13950806428303242
2743,415.283,-137.07,-110.29,76.45,42.46249999999999,45.0,1,"[30, 43, 58, 59]",4.0,0,0,12.557999999999993,0.6928934010152271,6.942784838730657,0.1386091627562962
2744,415.394,-136.63,-110.63,76.56,42.3775,,0,,,0,0,12.447000000000003,0.6867689251820782,7.081799226475231,0.13901438774457375
2745,415.505,-136.13,-110.87,76.685,42.317499999999995,,0,,,0,0,12.336000000000013,0.6806444493489294,7.220453472713852,0.13865424623862133
2746,415.616,-135.61,-111.06,76.815,42.269999999999996,,0,,,0,0,12.225000000000023,0.6745199735157805,7.358859578070511,0.1384061053566592
2747,415.727,-135.09,-111.26,76.945,42.22,,0,,,0,0,12.114000000000033,0.6683954976826317,7.498143460842347,0.1392838827718359
2748,415.839,-134.56,-111.44,77.0775,42.175,,0,,,0,0,12.00200000000001,0.6622158463915248,7.63807648053392,0.1399330196915729
2749,415.95,-134.05,-111.64,77.205,42.125,,0,,,0,0,11.89100000000002,0.6560913705583759,7.77502993978194,0.13695345924802016
2750,416.06,-133.54,-111.85,77.33250000000001,42.0725,,0,,,0,0,11.781000000000006,0.650022070183182,7.912915762113329,0.13788582233138857
2751,416.172,-133.02,-112.06,77.4625,42.019999999999996,,0,,,0,0,11.668999999999983,0.643842418892075,8.053116511041425,0.14020074892809653
2752,416.283,-132.5,-112.27,77.5925,41.9675,,0,,,0,0,11.557999999999993,0.6377179430589262,8.193317259969518,0.14020074892809298
2753,416.394,-131.98,-112.46,77.7225,41.92,,0,,,0,0,11.447000000000003,0.6315934672257772,8.331723365326178,0.1384061053566601
2754,416.505,-131.45,-112.67,77.855,41.86749999999999,,0,,,0,0,11.336000000000013,0.6254689913926285,8.47424529346358,0.14252192813740194
2755,416.616,-130.93,-112.88,77.985,41.815,,0,,,0,0,11.225000000000023,0.6193445155594796,8.614446042391673,0.14020074892809298
2756,416.726,-130.41,-113.09,78.11500000000001,41.762499999999996,,0,,,0,0,11.115000000000009,0.6132752151842857,8.754646791319782,0.14020074892810896
2757,416.838,-129.91,-113.35,78.24000000000001,41.6975,,0,,,0,0,11.002999999999986,0.6070955638931788,8.895536819355835,0.14089002803605233
2758,416.948,-129.45,-113.65,78.355,41.622499999999995,,0,,,0,0,10.893000000000029,0.601026263517988,9.032832121533291,0.13729530217745634
2759,417.059,-128.98,-113.95,78.4725,41.5475,,0,,,0,0,10.781999999999982,0.594901787684836,9.172228140127789,0.13939601859449802
2760,417.168,-128.51,-114.24,78.59,41.474999999999994,,0,,,0,0,10.673000000000002,0.5888876627676003,9.310295152842638,0.1380670127148491
2761,417.28,-128.04,-114.52,78.70750000000001,41.405,,0,,,0,0,10.561000000000035,0.5827080114764964,9.44706594650854,0.13677079366590128
2762,417.39,-127.56,-114.8,78.8275,41.334999999999994,,0,,,0,0,10.451000000000022,0.5766387111013026,9.585990386403033,0.13892443989449355
2763,417.502,-127.09,-115.09,78.945,41.262499999999996,,0,,,0,0,10.338999999999999,0.5704590598101956,9.724057399117866,0.13806701271483313
2764,417.613,-126.63,-115.37,79.06,41.192499999999995,,0,,,0,0,10.228000000000009,0.5643345839770467,9.858686519296237,0.1346291201783707
2765,417.735,-126.11,-115.67,79.19,41.11749999999999,,0,,,0,0,10.105999999999995,0.5576031781063773,10.00876982949427,0.150083310198033
2766,417.846,-125.64,-115.94,79.3075,41.05,,0,,,0,0,9.995000000000005,0.5514787022732284,10.14427813182295,0.13550830232868094
2767,417.953,-125.17,-116.23,79.425,40.97749999999999,,0,,,0,0,9.888000000000034,0.5455749282719058,10.282345144537787,0.13806701271483668
2768,418.045,-124.79,-116.45,79.52,40.9225,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.795999999999992,0.5404987861399239,10.392117636538284,0.10977249200049677
2769,418.157,-124.33,-116.75,79.635,40.8475,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.684000000000026,0.53431913484882,10.529412938715753,0.13729530217746877
2770,418.269,-123.87,-117.07,79.75,40.7675,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.572000000000003,0.528139483557713,10.669502195976968,0.14008925726121468
2771,418.382,-123.41,-117.4,79.86500000000001,40.684999999999995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.459000000000003,0.5219046568086511,10.81103399452416,0.14153179854719156
2772,418.493,-122.96,-117.72,79.9775,40.605,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.348000000000013,0.5157801809755022,10.94907837144694,0.1380443769227817
2773,418.604,-122.49,-118.05,80.095,40.522499999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.237000000000023,0.5096557051423533,11.092648911600548,0.1435705401536076
2774,418.715,-122.02,-118.36,80.2125,40.44499999999999,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.126000000000033,0.5035312293092045,11.233405794203147,0.14075688260259867
2775,418.827,-121.54,-118.67,80.3325,40.36749999999999,58.0,1,"[45, 53, 61, 62]",4.0,0,1,9.01400000000001,0.49735157801809743,11.376256240474756,0.14285044627160914
2776,418.937,-121.07,-118.97,80.45,40.2925,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.903999999999996,0.4912822776429036,11.515652259069267,0.13939601859451045
2777,419.047,-120.6,-119.27,80.5675,40.2175,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.793999999999983,0.48521297726770973,11.655048277663765,0.13939601859449802
2778,419.156,-120.14,-119.57,80.6825,40.1425,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.685000000000002,0.479198852350474,11.792343579841233,0.13729530217746877
2779,419.268,-119.68,-119.86,80.7975,40.06999999999999,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.573000000000036,0.4730192010593702,11.928289341084458,0.13594576124322444
2780,419.379,-119.22,-120.16,80.9125,39.995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.461999999999989,0.46689472522621817,12.06558464326191,0.13729530217745278
2781,419.49,-118.76,-120.46,81.0275,39.92,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.350999999999999,0.4607702493930693,12.202879945439376,0.13729530217746522
2782,419.601,-118.29,-120.76,81.145,39.845,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.240000000000009,0.4546457735599205,12.342275964033878,0.13939601859450157
2783,419.712,-117.81,-121.05,81.265,39.772499999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.129000000000019,0.44852129772677163,12.482476712961983,0.1402007489281054
2784,419.823,-117.33,-121.34,81.385,39.699999999999996,58.0,1,"[45, 53, 61, 62]",4.0,0,1,8.018000000000029,0.4423968218936227,12.622677461890085,0.14020074892810186
2785,419.934,-116.85,-121.63,81.505,39.6275,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.906999999999982,0.4362723460604708,12.762878210818174,0.14020074892808942
2786,420.046,-116.38,-121.91,81.6225,39.5575,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.795000000000016,0.4300926947693669,12.899649004484079,0.13677079366590483
2787,420.156,-115.91,-122.2,81.74000000000001,39.485,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.685000000000002,0.424023394394173,13.037716017198925,0.13806701271484556
2788,420.268,-115.43,-122.47,81.86,39.4175,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.573000000000036,0.4178437431030692,13.17539771532906,0.13768169813013564
2789,420.379,-114.94,-122.74,81.9825,39.349999999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.461999999999989,0.4117192672699172,13.315263722636058,0.13986600730699728
2790,420.49,-114.45,-123.0,82.105,39.285,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.350999999999999,0.40559479143676835,13.453940505119645,0.1386767824835875
2791,420.6,-113.96,-123.25,82.2275,39.2225,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.2409999999999854,0.3995254910615745,13.591463230514398,0.13752272539475285
2792,420.712,-113.47,-123.51,82.35,39.1575,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.129000000000019,0.39334583977047066,13.730140012997973,0.13867678248357507
2793,420.823,-112.99,-123.75,82.47,39.0975,58.0,1,"[45, 53, 61, 62]",4.0,0,1,7.018000000000029,0.38722136393732176,13.864304091647966,0.13416407864999336
2794,421.488,-112.65,-124.09,82.555,39.012499999999996,58.0,1,"[45, 53, 61, 62]",4.0,0,1,6.353000000000009,0.3505296843963805,13.984512244449686,0.12020815280171959
2795,421.598,-112.3,-124.45,82.6425,38.9225,58.0,1,"[45, 53, 61, 62]",4.0,0,1,6.242999999999995,0.34446038402118667,14.11003614655601,0.12552390210632325
2796,421.711,-111.93,-124.85,82.735,38.8225,58.0,1,"[45, 53, 61, 62]",4.0,0,1,6.1299999999999955,0.33822555727212467,14.246257473814264,0.1362213272582551
2797,421.824,-111.56,-125.27,82.8275,38.7175,58.0,1,"[45, 53, 61, 62]",4.0,0,1,6.016999999999996,0.33199073052306266,14.386190493505827,0.13993301969156313
2798,421.936,-111.28,-125.74,82.89750000000001,38.599999999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.90500000000003,0.32581107923195884,14.522961287171736,0.13677079366590839
2799,422.046,-111.06,-126.24,82.9525,38.474999999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.795000000000016,0.31974177885676497,14.65952629000921,0.13656500283747341
2800,422.158,-110.9,-126.76,82.9925,38.345,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.682999999999993,0.313562127565658,14.79554099509656,0.13601470508735147
2801,422.269,-110.78,-127.3,83.02250000000001,38.209999999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.572000000000003,0.30743765173250914,14.933834161955959,0.1382931668593983
2802,422.38,-110.77,-127.84,83.025,38.074999999999996,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.461000000000013,0.3013131758993603,15.068857308119865,0.1350231461639062
2803,422.492,-110.9,-128.37,82.9925,37.942499999999995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.3489999999999895,0.29513352460825326,15.205284944616288,0.13642763649642298
2804,422.602,-111.09,-128.89,82.945,37.8125,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.239000000000033,0.28906422423306255,15.343691049972952,0.13840610535666364
2805,422.713,-111.28,-129.4,82.89750000000001,37.684999999999995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.127999999999986,0.2829397483999106,15.479751698214828,0.1360606482418767
2806,422.825,-111.4,-129.94,82.8675,37.55,58.0,1,"[45, 53, 61, 62]",4.0,0,1,5.0160000000000196,0.2767600971088067,15.61804486507422,0.1382931668593912
2807,422.955,-111.53,-130.58,82.83500000000001,37.38999999999999,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.886000000000024,0.26958728757448785,15.78131228374678,0.1632674186725609
2808,423.066,-111.67,-131.12,82.8,37.254999999999995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.775000000000034,0.263462811741339,15.920775540556594,0.13946325680981353
2809,423.176,-111.91,-131.62,82.74000000000001,37.129999999999995,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.6650000000000205,0.25739351136614513,16.05942978679521,0.138654246238616
2810,423.287,-112.2,-132.1,82.6675,37.01,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.5540000000000305,0.2512690355329963,16.19963053572331,0.1402007489280983
2811,423.398,-112.52,-132.55,82.5875,36.897499999999994,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.442999999999984,0.24514455969984428,16.337674912646097,0.13804437692278881
2812,423.513,-112.85,-133.0,82.505,36.785,58.0,1,"[45, 53, 61, 62]",4.0,0,1,4.328000000000031,0.2387993820348723,16.47718297692914,0.1395080642830422
2813,423.624,-113.2,-133.43,82.4175,36.677499999999995,53.0,1,"[47, 50, 58]",3.0,0,1,4.2169999999999845,0.23267490620172032,16.615792139685425,0.13860916275628554
2814,423.735,-113.52,-133.88,82.3375,36.565,53.0,1,"[47, 50, 58]",3.0,0,1,4.1059999999999945,0.22655043036857148,16.753836516608207,0.1380443769227817
2815,423.846,-113.88,-134.29,82.2475,36.4625,53.0,1,"[47, 50, 58]",3.0,0,1,3.9950000000000045,0.2204259545354226,16.890241245265244,0.13640472865703757
2816,423.957,-114.31,-134.64,82.14,36.375,53.0,1,"[47, 50, 58]",3.0,0,1,3.8840000000000146,0.21430147870227376,17.028850408021537,0.13860916275629265
2817,424.068,-114.77,-134.95,82.025,36.2975,53.0,1,"[47, 50, 58]",3.0,0,1,3.7730000000000246,0.2081770028691249,17.16752719050512,0.13867678248358217
2818,424.179,-115.19,-135.3,81.92,36.209999999999994,53.0,1,"[47, 50, 58]",3.0,0,1,3.6620000000000346,0.20205252703597604,17.304206559833492,0.1366793693283732
2819,424.29,-115.3,-135.74,81.8925,36.099999999999994,53.0,1,"[47, 50, 58]",3.0,0,1,3.5509999999999877,0.19592805120282406,17.417591964537976,0.11338540470448422
2820,424.4,-115.33,-136.3,81.885,35.959999999999994,53.0,1,"[47, 50, 58]",3.0,0,1,3.441000000000031,0.18985875082763332,17.557792713466075,0.1402007489280983
2821,424.512,-115.42,-136.85,81.8625,35.8225,53.0,1,"[47, 50, 58]",3.0,0,1,3.3290000000000077,0.18367909953652634,17.697121461397,0.1393287479309251
2822,424.623,-115.58,-137.38,81.8225,35.69,53.0,1,"[47, 50, 58]",3.0,0,1,3.2180000000000177,0.1775546237033775,17.83552756675366,0.13840610535666187
2823,424.734,-115.8,-137.9,81.7675,35.559999999999995,53.0,1,"[47, 50, 58]",3.0,0,1,3.1070000000000277,0.17143014787022862,17.9766835088886,0.14115594213493665
2824,424.845,-116.05,-138.4,81.705,35.434999999999995,53.0,1,"[47, 50, 58]",3.0,0,1,2.995999999999981,0.16530567203707663,18.116437757482334,0.13975424859373575
2825,424.956,-116.35,-138.86,81.63,35.31999999999999,53.0,1,"[47, 50, 58]",3.0,0,1,2.884999999999991,0.1591811962039278,18.253733059659798,0.13729530217746344
2826,425.068,-116.69,-139.31,81.545,35.207499999999996,53.0,1,"[47, 50, 58]",3.0,0,1,2.7730000000000246,0.15300154491282394,18.394733946181827,0.14100088652202913
2827,425.18,-117.04,-139.74,81.4575,35.099999999999994,53.0,1,"[47, 50, 58]",3.0,0,1,2.6610000000000014,0.14682189362171694,18.533343108938123,0.1386091627562962
2828,425.29,-117.4,-140.16,81.3675,34.995,53.0,1,"[47, 50, 58]",3.0,0,1,2.5509999999999877,0.1407525932465231,18.671636275797507,0.1382931668593841
2829,425.402,-117.77,-140.58,81.275,34.88999999999999,53.0,1,"[47, 50, 58]",3.0,0,1,2.4390000000000214,0.13457294195541925,18.811569295489075,0.13993301969156846
2830,425.512,-118.15,-140.97,81.18,34.7925,53.0,1,"[47, 50, 58]",3.0,0,1,2.3290000000000077,0.12850364158022537,18.947698829389694,0.13612953390061833
