,latency,x_pos,z_pos,x_conv,z_conv,nodeNr,in_nodeRadius,neighbours,num_neighbours,closest_to_nodeCentroid,node_1st_half,time_diff,time_diff_normalized,distance_to_next,distance_difference
8231,1114.66,-4.35,-235.61,109.63,11.132499999999993,89.0,1,"[55, 82, 93]",3.0,0,1,10.437999999999874,0.4281729428172904,16.937468793042942,0.13831576193623363
8232,1114.771,-4.31,-236.16,109.64,10.994999999999997,89.0,1,"[55, 82, 93]",3.0,0,1,10.326999999999998,0.4236196570678492,17.07533194983256,0.13786315678961714
8233,1114.883,-4.16,-236.69,109.6775,10.862499999999997,89.0,1,"[55, 82, 93]",3.0,0,1,10.214999999999918,0.41902535072606234,17.213036343371762,0.13770439353920239
8234,1114.993,-3.98,-237.2,109.7225,10.735,,0,,,0,0,10.105000000000018,0.41451308556895755,17.34824451620166,0.1352081728298984
8235,1115.105,-3.78,-237.71,109.77250000000001,10.607499999999995,,0,,,0,0,9.992999999999938,0.4099187792271707,17.485197975449694,0.13695345924803348
8236,1115.215,-3.59,-238.23,109.82000000000001,10.4775,,0,,,0,0,9.883000000000038,0.4054065140700659,17.623604080806352,0.13840610535665832
8237,1115.327,-3.44,-238.76,109.8575,10.344999999999999,,0,,,0,0,9.770999999999958,0.400812207728279,17.761308474345554,0.13770439353920239
8238,1115.438,-3.37,-239.31,109.875,10.207499999999996,,0,,,0,0,9.659999999999854,0.39625892197882856,17.899917637101847,0.13860916275629265
8239,1115.549,-3.36,-239.86,109.8775,10.069999999999993,,0,,,0,0,9.548999999999978,0.3917056362293874,18.0374403624966,0.13752272539475285
8240,1115.66,-3.43,-240.41,109.86,9.932499999999997,,0,,,0,0,9.437999999999874,0.3871523504799369,18.176049525252886,0.13860916275628554
8241,1115.771,-3.65,-240.92,109.805,9.805,,0,,,0,0,9.326999999999998,0.38259906473049576,18.31490646602287,0.13885694076998334
8242,1115.882,-3.95,-241.39,109.73,9.6875,,0,,,0,0,9.215999999999894,0.37804577898104524,18.454302484617376,0.1393960185945069
8243,1115.993,-4.24,-241.86,109.6575,9.569999999999993,,0,,,0,0,9.105000000000018,0.3734924932316041,18.592369497332225,0.1380670127148491
8244,1116.105,-4.54,-242.33,109.5825,9.452499999999993,,0,,,0,0,8.992999999999938,0.36889818688981724,18.731765515926732,0.1393960185945069
8245,1116.215,-4.83,-242.8,109.51,9.334999999999994,,0,,,0,0,8.883000000000038,0.36438592173271245,18.869832528641567,0.1380670127148349
8246,1116.326,-5.13,-243.27,109.435,9.217499999999994,,0,,,0,0,8.771999999999935,0.359832635983262,19.009228547236074,0.1393960185945069
8247,1116.437,-5.43,-243.74,109.36,9.099999999999994,,0,,,0,0,8.661000000000058,0.3552793502338208,19.14862456583058,0.1393960185945069
8248,1116.549,-5.76,-244.18,109.2775,8.989999999999995,,0,,,0,0,8.548999999999978,0.3506850438920339,19.286124565830576,0.13749999999999574
8249,1118.398,-5.9,-244.39,109.2425,8.9375,,0,,,0,0,6.7000000000000455,0.2748379686602701,19.34922171315119,0.06309714732061522
8250,1118.509,-5.35,-244.3,109.38,8.959999999999994,,0,,,0,0,6.588999999999942,0.27028468291081964,19.488550461082106,0.13932874793091443
8251,1118.62,-4.8,-244.22,109.5175,8.979999999999997,,0,,,0,0,6.4780000000000655,0.26573139716137845,19.627497393398013,0.13894693231590693
8252,1118.732,-4.25,-244.13,109.655,9.002499999999998,,0,,,0,0,6.3659999999999854,0.2611370908195916,19.766826141328945,0.1393287479309322
8253,1118.848,-3.68,-244.0,109.7975,9.034999999999997,,0,,,0,0,6.25,0.2563787021084592,19.912985301151377,0.14615915982243166
8254,1118.958,-3.13,-243.86,109.935,9.069999999999993,,0,,,0,0,6.139999999999873,0.2518664369513451,20.054869937388005,0.14188463623662884
8255,1119.07,-2.59,-243.66,110.07000000000001,9.119999999999997,,0,,,0,0,6.02800000000002,0.24727213060956754,20.19883173787689,0.14396180048888496
8256,1119.198,-1.99,-243.38,110.22,9.189999999999998,,0,,,0,0,5.899999999999864,0.24202149479037988,20.36436119144935,0.16552945357246074
8257,1119.309,-1.51,-243.07,110.34,9.267499999999998,,0,,,0,0,5.788999999999987,0.2374682090409387,20.50721163772097,0.1428504462716198
8258,1119.421,-1.06,-242.73,110.4525,9.3525,,0,,,0,0,5.676999999999907,0.23287390269915184,20.648212524243004,0.1410008865220327
8259,1119.531,-0.63,-242.34,110.56,9.449999999999996,,0,,,0,0,5.567000000000007,0.22836163754204708,20.793341776980004,0.14512925273700006
8260,1119.643,-0.25,-241.93,110.655,9.552499999999995,,0,,,0,0,5.454999999999927,0.2237673312002602,20.93309602557374,0.13975424859373575
8261,1119.754,0.1,-241.49,110.7425,9.662499999999994,,0,,,0,0,5.344000000000051,0.21921404545081905,21.07365295354245,0.14055692796871
8262,1119.865,0.39,-241.01,110.815,9.782499999999999,,0,,,0,0,5.232999999999947,0.21466075970136855,21.213853702470548,0.1402007489280983
8263,1119.977,0.63,-240.52,110.875,9.904999999999994,,0,,,0,0,5.120999999999867,0.21006645335958168,21.350258431127582,0.136404728657034
8264,1120.089,0.82,-240.0,110.9225,10.034999999999997,,0,,,0,0,5.0090000000000146,0.20547214701780414,21.488664536484247,0.13840610535666542
8265,1120.289,1.02,-239.03,110.9725,10.277499999999996,,0,,,0,0,4.808999999999969,0.19726802855033157,21.736265525981462,0.2476009894972151
8266,1120.399,1.07,-238.49,110.985,10.412499999999994,,0,,,0,0,4.699000000000069,0.19275576339322678,21.871842994611022,0.13557746862955966
8267,1120.512,1.09,-237.94,110.99,10.549999999999997,,0,,,0,0,4.586000000000013,0.18812043645910353,22.009433873669195,0.13759087905817324
8268,1120.623,1.06,-237.39,110.9825,10.6875,,0,,,0,0,4.474999999999909,0.18356715070965304,22.1471382672084,0.13770439353920594
8269,1120.735,0.99,-236.82,110.965,10.829999999999998,89.0,1,"[55, 82, 93]",3.0,0,1,4.363000000000056,0.1789728443678755,22.290708807362012,0.14357054015361115
8270,1120.856,0.89,-236.3,110.94,10.959999999999994,89.0,1,"[55, 82, 93]",3.0,0,1,4.241999999999962,0.17400935269505186,22.423090830310745,0.13238202294873247
8271,1121.077,1.06,-235.31,110.9825,11.207499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,4.020999999999958,0.1649438017884966,22.674213310387703,0.25112248007695825
8272,1121.299,1.88,-234.6,111.1875,11.384999999999998,89.0,1,"[55, 82, 93]",3.0,0,1,3.798999999999978,0.15583723028960494,22.945379772178242,0.27116646179053916
8273,1121.433,2.42,-234.15,111.3225,11.497499999999995,89.0,1,"[55, 82, 93]",3.0,0,1,3.6649999999999636,0.150340470916399,23.121110389886145,0.17573061770790233
8274,1121.542,2.72,-233.69,111.39750000000001,11.612499999999997,89.0,1,"[55, 82, 93]",3.0,0,1,3.55600000000004,0.14586922635163058,23.258405692063608,0.13729530217746344
8275,1121.654,2.92,-233.18,111.4475,11.739999999999995,89.0,1,"[55, 82, 93]",3.0,0,1,3.44399999999996,0.1412749200098437,23.395359151311627,0.13695345924801927
8276,1121.765,3.07,-232.64,111.485,11.875,89.0,1,"[55, 82, 93]",3.0,0,1,3.3329999999998563,0.13672163426039322,23.53547071400365,0.14011156269202374
8277,1121.875,3.18,-232.1,111.5125,12.009999999999998,89.0,1,"[55, 82, 93]",3.0,0,1,3.2229999999999563,0.13220936910328845,23.6732431713382,0.1377724573345489
8278,1121.987,3.29,-231.56,111.54,12.144999999999996,89.0,1,"[55, 82, 93]",3.0,0,1,3.1109999999998763,0.12761506276150159,23.81101562867275,0.1377724573345489
8279,1122.098,3.39,-231.02,111.565,12.279999999999994,89.0,1,"[55, 82, 93]",3.0,0,1,3.0,0.1230617770120604,23.948310930850205,0.13729530217745634
8280,1122.209,3.5,-230.48,111.5925,12.415,89.0,1,"[55, 82, 93]",3.0,0,1,2.8889999999998963,0.11850849126260993,24.08608338818476,0.137772457334556
8281,1122.321,3.62,-229.94,111.6225,12.549999999999997,89.0,1,"[55, 82, 93]",3.0,0,1,2.7770000000000437,0.11391418492083238,24.224376555044152,0.1382931668593912
8282,1122.431,3.75,-229.4,111.655,12.684999999999995,89.0,1,"[55, 82, 93]",3.0,0,1,2.6669999999999163,0.10940191976371827,24.36323349581414,0.1388569407699869
8283,1122.543,3.89,-228.87,111.69,12.817499999999995,89.0,1,"[55, 82, 93]",3.0,0,1,2.5550000000000637,0.10480761342194073,24.500278196550795,0.13704470073665576
8284,1122.653,4.05,-228.34,111.73,12.949999999999996,89.0,1,"[55, 82, 93]",3.0,0,1,2.4449999999999363,0.10029534826482663,24.63868430190746,0.13840610535666542
8285,1122.764,4.23,-227.81,111.775,13.082499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,2.33400000000006,0.09574206251538546,24.778617321599025,0.1399330196915649
8286,1122.875,4.44,-227.3,111.8275,13.209999999999994,89.0,1,"[55, 82, 93]",3.0,0,1,2.2229999999999563,0.09118877676593498,24.9165031439304,0.13788582233137348
8287,1122.986,4.66,-226.8,111.88250000000001,13.334999999999994,89.0,1,"[55, 82, 93]",3.0,0,1,2.1119999999998527,0.08663549101648449,25.053068146767878,0.13656500283747874
8288,1123.096,4.91,-226.3,111.94500000000001,13.459999999999994,89.0,1,"[55, 82, 93]",3.0,0,1,2.0019999999999527,0.08212322585937971,25.192822395361613,0.13975424859373575
8289,1123.208,5.17,-225.81,112.01,13.582499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,1.8899999999998727,0.07752891951759283,25.331499177845203,0.13867678248358928
8290,1123.318,5.44,-225.33,112.0775,13.702499999999993,89.0,1,"[55, 82, 93]",3.0,0,1,1.7799999999999727,0.07301665436048806,25.46918087597534,0.13768169813013742
8291,1123.43,5.72,-224.85,112.14750000000001,13.822499999999998,89.0,1,"[55, 82, 93]",3.0,0,1,1.6679999999998927,0.06842234801870119,25.608105315869846,0.13892443989450598
8292,1123.541,5.9,-224.33,112.1925,13.952499999999993,89.0,1,"[55, 82, 93]",3.0,0,1,1.5570000000000164,0.06386906226926002,25.745673480791815,0.13756816492196933
8293,1123.653,5.99,-223.77,112.215,14.092499999999994,89.0,1,"[55, 82, 93]",3.0,0,1,1.4449999999999363,0.05927475592747315,25.88746998991669,0.14179650912487318
8294,1123.764,6.04,-223.22,112.2275,14.229999999999997,89.0,1,"[55, 82, 93]",3.0,0,1,1.33400000000006,0.05472147017803199,26.025537002631534,0.13806701271484556
8295,1123.875,6.08,-222.66,112.2375,14.369999999999997,89.0,1,"[55, 82, 93]",3.0,0,1,1.2229999999999563,0.0501681844285815,26.165893691107716,0.14035668847618155
8296,1123.986,6.2,-222.11,112.2675,14.507499999999993,89.0,1,"[55, 82, 93]",3.0,0,1,1.1119999999998527,0.045614898679131016,26.306628370558087,0.14073467945037166
8297,1124.096,6.35,-221.57,112.305,14.642499999999998,89.0,1,"[55, 82, 93]",3.0,0,1,1.0019999999999527,0.041102633522026234,26.446739933250115,0.1401115626920273
8298,1124.208,6.49,-221.03,112.34,14.777499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,0.8899999999998727,0.036508327180239365,26.586203190059926,0.13946325680981175
8299,1124.319,6.56,-220.47,112.3575,14.917499999999997,89.0,1,"[55, 82, 93]",3.0,0,1,0.7789999999999964,0.031955041430798206,26.727292700655152,0.14108951059522568
8300,1124.426,6.57,-219.91,112.36,15.057499999999997,89.0,1,"[55, 82, 93]",3.0,0,1,0.6720000000000255,0.027565838050702576,26.867315020304556,0.14002231964940393
8301,1124.53,6.51,-219.42,112.345,15.18,89.0,1,"[55, 82, 93]",3.0,0,1,0.5679999999999836,0.0232996964476161,26.990729970776535,0.12341495047197881
8302,1124.652,6.33,-218.83,112.3,15.327499999999993,89.0,1,"[55, 82, 93]",3.0,0,1,0.4459999999999127,0.018295184182456067,27.14494167590944,0.15421170513290505
8303,1124.764,6.13,-218.31,112.25,15.457499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,0.33400000000006,0.013700877840678522,27.284225558681282,0.13928388277184212
8304,1124.874,5.89,-217.81,112.19,15.582499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,0.2239999999999327,0.009188612683564417,27.422879804919905,0.1386542462386231
8305,1124.986,5.63,-217.31,112.125,15.707499999999996,89.0,1,"[55, 82, 93]",3.0,0,1,0.11199999999985266,0.004594306341777545,27.56376983295596,0.1408900280360541
8306,1125.098,5.6,-216.78,112.1175,15.839999999999996,89.0,1,"[55, 82, 93]",3.0,1,1,15.213999999999942,0.0,0.0,-27.56376983295596
8307,1125.197,5.86,-216.37,112.1825,15.942499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,15.115000000000009,0.9934928355462118,0.12137236093938163,0.12137236093938163
8308,1125.308,6.22,-215.94,112.27250000000001,16.049999999999997,89.0,1,"[55, 82, 93]",3.0,0,0,15.003999999999905,0.9861969238858921,0.26157310986748467,0.14020074892810303
8309,1125.419,6.55,-215.5,112.355,16.159999999999997,89.0,1,"[55, 82, 93]",3.0,0,0,14.892999999999802,0.9789010122255725,0.3990731098674818,0.13749999999999712
8310,1125.531,6.77,-214.99,112.41,16.287499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,14.780999999999949,0.9715393716313925,0.5379300506374649,0.13885694076998312
8311,1125.641,6.82,-214.44,112.4225,16.424999999999997,89.0,1,"[55, 82, 93]",3.0,0,0,14.670999999999822,0.964309188904948,0.6759970633523087,0.13806701271484378
8312,1125.752,6.88,-213.9,112.4375,16.559999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,14.559999999999945,0.9570132772446431,0.8118278404243681,0.13583077707205937
8313,1125.863,7.01,-213.36,112.47,16.694999999999993,89.0,1,"[55, 82, 93]",3.0,0,0,14.448999999999842,0.9497173655843234,0.950684781194354,0.1388569407699859
8314,1125.974,7.22,-212.85,112.52250000000001,16.822499999999998,89.0,1,"[55, 82, 93]",3.0,0,0,14.337999999999965,0.9424214539240187,1.0885706035257385,0.13788582233138458
8315,1126.085,7.56,-212.42,112.6075,16.93,89.0,1,"[55, 82, 93]",3.0,0,0,14.226999999999862,0.9351255422636989,1.2256153042623934,0.13704470073665487
8316,1126.196,8.0,-212.08,112.7175,17.014999999999993,89.0,1,"[55, 82, 93]",3.0,0,0,14.115999999999985,0.9278296306033942,1.3646296920069676,0.1390143877445742
8317,1126.307,8.48,-211.81,112.8375,17.082499999999996,89.0,1,"[55, 82, 93]",3.0,0,0,14.004999999999882,0.9205337189430745,1.5023113901371166,0.13768169813014897
8318,1126.418,8.98,-211.59,112.9625,17.137499999999996,89.0,1,"[55, 82, 93]",3.0,0,0,13.894000000000005,0.9132378072827697,1.638876392974593,0.13656500283747652
8319,1126.529,9.5,-211.4,113.0925,17.184999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,13.782999999999902,0.90594189562245,1.7772824983312527,0.13840610535665965
8320,1126.641,10.03,-211.22,113.225,17.229999999999997,89.0,1,"[55, 82, 93]",3.0,0,0,13.670999999999822,0.8985802550282551,1.917215518022812,0.13993301969155936
8321,1126.751,10.51,-210.96,113.345,17.294999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,13.560999999999922,0.8913500723018255,2.0536889586623768,0.13647344063956468
8322,1126.863,10.92,-210.59,113.4475,17.387499999999996,89.0,1,"[55, 82, 93]",3.0,0,0,13.448999999999842,0.8839884317076306,2.191755971377223,0.138067012714846
8323,1126.973,11.2,-210.1,113.5175,17.509999999999998,89.0,1,"[55, 82, 93]",3.0,0,0,13.338999999999942,0.876758248981201,2.332845481972446,0.141089510595223
8324,1127.084,11.38,-209.58,113.5625,17.639999999999993,89.0,1,"[55, 82, 93]",3.0,0,0,13.227999999999838,0.8694623373208813,2.4704136468944182,0.13756816492197244
8325,1127.195,11.49,-209.02,113.59,17.779999999999994,89.0,1,"[55, 82, 93]",3.0,0,0,13.116999999999962,0.8621664256605766,2.6130889776282222,0.142675330733804
8326,1127.307,11.55,-208.46,113.605,17.919999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,13.004999999999882,0.8548047850663817,2.75389025603151,0.1408012784032877
8327,1127.422,11.57,-207.89,113.61,18.0625,89.0,1,"[55, 82, 93]",3.0,0,0,12.889999999999873,0.8472459576705614,2.896477948347507,0.14258769231599722
8328,1127.543,11.55,-207.29,113.605,18.2125,89.0,1,"[55, 82, 93]",3.0,0,0,12.769000000000005,0.8392927566714904,3.046561258545542,0.15008331019803478
8329,1127.763,11.42,-206.27,113.5725,18.467499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,12.548999999999978,0.8248323912186162,3.303623994079103,0.25706273553356107
8330,1127.985,11.18,-205.2,113.5125,18.735,89.0,1,"[55, 82, 93]",3.0,0,0,12.326999999999998,0.8102405678979917,3.577770396572375,0.27414640249327205
8331,1128.138,11.12,-204.39,113.4975,18.9375,89.0,1,"[55, 82, 93]",3.0,0,0,12.173999999999978,0.8001840410148564,3.780825192132589,0.203054795560214
8332,1128.249,11.27,-203.84,113.535,19.074999999999996,89.0,1,"[55, 82, 93]",3.0,0,0,12.062999999999874,0.7928881293545367,3.923347120269976,0.14252192813738684
8333,1128.375,11.49,-203.27,113.59,19.217499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,11.936999999999898,0.7846062836860749,4.076092823973878,0.15274570370390173
8334,1128.494,11.71,-202.7,113.645,19.36,89.0,1,"[55, 82, 93]",3.0,0,0,11.817999999999984,0.7767845405547541,4.228838527677781,0.1527457037039035
8335,1128.608,11.92,-202.57,113.6975,19.3925,89.0,1,"[55, 82, 93]",3.0,0,0,11.70399999999995,0.769291442092809,4.290583972853931,0.06174544517614944
8336,1128.717,12.32,-202.91,113.7975,19.307499999999997,89.0,1,"[55, 82, 93]",3.0,0,0,11.5949999999998,0.7621269883002395,4.421828020337994,0.1312440474840635
8337,1128.829,12.72,-203.28,113.89750000000001,19.214999999999996,89.0,1,"[55, 82, 93]",3.0,0,0,11.482999999999947,0.7547653477060596,4.558049347596254,0.13622132725825953
8338,1128.94,13.14,-203.65,114.0025,19.122499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,11.371999999999844,0.7474694360457399,4.697982367287812,0.1399330196915587
8339,1129.05,13.57,-204.01,114.11,19.0325,89.0,1,"[55, 82, 93]",3.0,0,0,11.261999999999944,0.7402392533193103,4.838183116215911,0.1402007489280983
8340,1129.161,13.99,-204.37,114.215,18.942499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,11.15099999999984,0.7329433416589906,4.976476283075309,0.1382931668593983
8341,1129.273,14.39,-204.76,114.315,18.845,89.0,1,"[55, 82, 93]",3.0,0,0,11.038999999999987,0.7255817010648107,5.116141060309936,0.13966477723462756
8342,1129.383,14.78,-205.15,114.4125,18.747499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,10.92899999999986,0.7183515183383661,5.2540268826413135,0.13788582233137703
8343,1129.495,15.16,-205.56,114.50750000000001,18.644999999999996,89.0,1,"[55, 82, 93]",3.0,0,0,10.817000000000007,0.7109898777441862,5.393781131235059,0.13975424859374552
8344,1129.606,15.52,-205.98,114.5975,18.54,89.0,1,"[55, 82, 93]",3.0,0,0,10.705999999999904,0.7036939660838665,5.532074298094443,0.1382931668593841
8345,1129.717,15.88,-206.4,114.6875,18.434999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,10.5949999999998,0.6963980544235467,5.670367464953841,0.1382931668593983
8346,1129.828,16.23,-206.83,114.775,18.327499999999993,89.0,1,"[55, 82, 93]",3.0,0,0,10.483999999999924,0.689102142763242,5.808976627710138,0.1386091627562962
8347,1129.939,16.57,-207.26,114.86,18.22,89.0,1,"[55, 82, 93]",3.0,0,0,10.37299999999982,0.6818062311029223,5.946021328446787,0.13704470073664954
8348,1130.049,16.83,-207.71,114.925,18.107499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,10.26299999999992,0.6745760483764927,6.075949193048652,0.12992786460186512
8349,1130.171,16.77,-207.71,114.91,18.107499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,10.140999999999849,0.6665571184435315,6.090949193048653,0.015000000000000568
8350,1130.282,16.47,-207.26,114.83500000000001,18.22,89.0,1,"[55, 82, 93]",3.0,0,0,10.029999999999973,0.6592612067832267,6.226157365878549,0.1352081728298966
8351,1130.372,16.25,-206.89,114.78,18.3125,89.0,1,"[55, 82, 93]",3.0,0,0,9.939999999999827,0.6533456027343147,6.333773582128709,0.10761621625015927
8352,1130.482,15.98,-206.4,114.7125,18.434999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,9.829999999999927,0.6461154200078851,6.473639589435696,0.1398660073069875
8353,1130.582,15.73,-205.97,114.65,18.542499999999997,89.0,1,"[55, 82, 93]",3.0,0,0,9.72999999999979,0.6395425266202069,6.597987890590156,0.12434830115445994
8354,1130.694,15.45,-205.48,114.58,18.665,89.0,1,"[55, 82, 93]",3.0,0,0,9.617999999999938,0.6321808860260271,6.739077401185386,0.14108951059523012
8355,1130.805,15.19,-204.99,114.515,18.787499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,9.506999999999834,0.6248849743657073,6.8777541836689675,0.13867678248358128
8356,1130.916,14.95,-204.47,114.455,18.917499999999997,89.0,1,"[55, 82, 93]",3.0,0,0,9.395999999999958,0.6175890627054025,7.0209323943017345,0.14317821063276703
8357,1131.027,14.69,-203.95,114.39,19.0475,89.0,1,"[55, 82, 93]",3.0,0,0,9.284999999999854,0.6102931510450829,7.1662768128392225,0.14534441853748792
8358,1131.141,14.37,-203.46,114.31,19.169999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,9.170999999999822,0.6028000525831377,7.312585561723213,0.1463087488839907
8359,1131.264,14.0,-202.97,114.2175,19.292499999999997,89.0,1,"[55, 82, 93]",3.0,0,0,9.048000000000002,0.5947153937163163,7.466086376053303,0.15350081433008977
8360,1131.461,13.31,-202.32,114.045,19.455,89.0,1,"[55, 82, 93]",3.0,0,0,8.850999999999885,0.5817667937426002,7.703072662576385,0.23698628652308162
8361,1131.683,12.33,-201.83,113.8,19.577499999999993,89.0,1,"[55, 82, 93]",3.0,0,0,8.628999999999905,0.5671749704219757,7.976990989820111,0.27391832724372644
8362,1131.849,11.51,-201.55,113.595,19.647499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,8.462999999999965,0.5562639673984486,8.193612780044454,0.2166217902243428
8363,1131.96,10.99,-201.38,113.465,19.689999999999998,89.0,1,"[55, 82, 93]",3.0,0,0,8.351999999999862,0.5489680557381289,8.33038357371035,0.13677079366589595
8364,1132.071,10.47,-201.2,113.33500000000001,19.735,89.0,1,"[55, 82, 93]",3.0,0,0,8.240999999999985,0.5416721440778242,8.467951738632323,0.13756816492197288
8365,1132.182,9.95,-201.05,113.205,19.772499999999994,89.0,1,"[55, 82, 93]",3.0,0,0,8.129999999999882,0.5343762324175044,8.603252329909678,0.13530059127735505
8366,1132.294,9.41,-200.94,113.07000000000001,19.799999999999997,89.0,1,"[55, 82, 93]",3.0,0,0,8.017999999999802,0.5270145918233096,8.741024787244218,0.13777245733454002
8367,1132.405,8.87,-200.86,112.935,19.819999999999993,89.0,1,"[55, 82, 93]",3.0,0,0,7.906999999999925,0.5197186801630048,8.877498227883784,0.13647344063956623
8368,1132.516,8.32,-200.79,112.7975,19.8375,89.0,1,"[55, 82, 93]",3.0,0,0,7.795999999999822,0.5124227685026851,9.016107390640078,0.13860916275629442
8369,1132.605,7.88,-200.74,112.6875,19.849999999999994,89.0,1,"[55, 82, 93]",3.0,0,0,7.70699999999988,0.5065728933876633,9.1268153397675,0.11070794912742166
8370,1132.715,7.33,-200.65,112.55,19.872499999999995,89.0,1,"[55, 82, 93]",3.0,0,0,7.59699999999998,0.49934271066123365,9.26614408769843,0.13932874793093042
8371,1132.826,6.78,-200.53,112.4125,19.902499999999996,89.0,1,"[55, 82, 93]",3.0,0,0,7.485999999999876,0.49204679900091397,9.40687876714881,0.14073467945037876
8372,1132.937,6.24,-200.4,112.2775,19.934999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,7.375,0.48475088734060917,9.545735707918789,0.1388569407699798
8373,1133.049,5.69,-200.25,112.14,19.972499999999997,89.0,1,"[55, 82, 93]",3.0,0,0,7.26299999999992,0.47738924674641436,9.688257636056184,0.14252192813739484
8374,1133.16,5.18,-200.04,112.0125,20.025,89.0,1,"[55, 82, 93]",3.0,0,0,7.151999999999816,0.47009333508609463,9.826143458387559,0.13788582233137525
8375,1133.27,4.8,-200.02,111.9175,20.029999999999994,89.0,1,"[55, 82, 93]",3.0,0,0,7.041999999999916,0.462863152359665,9.92127494633976,0.09513148795220161
8376,1133.381,4.61,-200.18,111.87,19.989999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,6.930999999999813,0.4555672406993453,9.98337365808163,0.06209871174186965
8377,1133.493,4.34,-200.4,111.8025,19.934999999999995,89.0,1,"[55, 82, 93]",3.0,0,0,6.81899999999996,0.44820560010516536,10.070444031917978,0.08707037383634741
8378,1133.604,3.99,-200.7,111.715,19.86,89.0,1,"[55, 82, 93]",3.0,0,0,6.707999999999856,0.4409096884448457,10.18568833763413,0.11524430571615163
8379,1133.715,3.62,-201.02,111.6225,19.779999999999994,89.0,1,"[55, 82, 93]",3.0,0,0,6.59699999999998,0.4336137767845409,10.307984085720484,0.1222957480863549
8380,1133.826,3.3,-201.36,111.5425,19.694999999999993,89.0,1,"[55, 82, 93]",3.0,0,0,6.485999999999876,0.4263178651242212,10.424710261019772,0.11672617529928786
8381,1133.936,2.98,-201.69,111.4625,19.612499999999997,82.0,1,"[74, 89, 87]",3.0,0,0,6.375999999999976,0.41908768239779154,10.53962871036538,0.11491844934560724
8382,1134.048,2.66,-202.02,111.38250000000001,19.529999999999994,82.0,1,"[74, 89, 87]",3.0,0,0,6.263999999999896,0.41172604180359673,10.654547159710992,0.11491844934561257
8383,1134.16,2.33,-202.36,111.3,19.444999999999993,82.0,1,"[74, 89, 87]",3.0,0,0,6.151999999999816,0.40436440120940187,10.77300073711582,0.11845357740482854
8384,1134.271,1.89,-202.59,111.19,19.387499999999996,82.0,1,"[74, 89, 87]",3.0,0,0,6.04099999999994,0.39706848954909707,10.897122652988882,0.12412191587306154
8385,1134.37,1.4,-202.57,111.0675,19.3925,82.0,1,"[74, 89, 87]",3.0,0,0,5.942000000000007,0.39056132509530894,11.019724651341276,0.12260199835239405
8386,1134.481,0.99,-202.26,110.965,19.47,82.0,1,"[74, 89, 87]",3.0,0,0,5.830999999999904,0.3832654134349892,11.148225624100235,0.12850097275895855
8387,1134.592,0.81,-201.74,110.92,19.599999999999994,82.0,1,"[74, 89, 87]",3.0,0,0,5.7199999999998,0.3759695017746695,11.285793789022208,0.13756816492197288
8388,1134.703,0.63,-201.27,110.875,19.717499999999994,82.0,1,"[74, 89, 87]",3.0,0,0,5.608999999999924,0.36867359011436474,11.411616084343825,0.12582229532161726
8389,1134.815,0.32,-200.96,110.7975,19.794999999999995,82.0,1,"[74, 89, 87]",3.0,0,0,5.496999999999844,0.3613119495201699,11.52121763542774,0.1096015510839159
8390,1134.926,0.02,-200.68,110.7225,19.864999999999995,82.0,1,"[74, 89, 87]",3.0,0,0,5.385999999999967,0.35401603785986513,11.623809058071158,0.10259142264341747
8391,1135.037,-0.28,-200.37,110.64750000000001,19.942499999999995,82.0,1,"[74, 89, 87]",3.0,0,0,5.274999999999864,0.3467201261995454,11.731657331121765,0.10784827305060674
8392,1135.148,-0.56,-200.07,110.5775,20.0175,82.0,1,"[74, 89, 87]",3.0,0,0,5.163999999999987,0.33942421453924065,11.834248753765188,0.1025914226434228
8393,1135.26,-0.86,-199.76,110.5025,20.095,82.0,1,"[74, 89, 87]",3.0,0,0,5.051999999999907,0.3320625739450458,11.942097026815805,0.1078482730506174
